Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Age,Gender,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-008306,2022-01-18,2022-01-22,Standard Class,CUST-01373,Yuki Davis,49.0,Male,Consumer,United States,Portland,Oregon,55175.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,35.9,5,0.15,3.81
ORD-2022-005016,2022-01-19,2022-01-20,Standard Class,CUST-00425,Thomas Garcia,42.0,Male,Corporate,United States,Charlotte,Georgia,41604.0,South,PRD-9785,Technology,Phones,Smartphone X200,293.55,1,0.0,69.75
ORD-2022-005581,2022-01-19,2022-01-22,Standard Class,CUST-00507,Chen Patel,47.0,Male,Consumer,United States,Los Angeles,Nevada,23137.0,West,PRD-8658,Furniture,Tables,Round Table,1330.36,5,0.1,6.11
ORD-2022-008971,2022-01-19,2022-01-21,Second Class,CUST-00415,Chen Nair,51.0,Male,Consumer,United States,Boston,New York,69211.0,East,PRD-5081,Office Supplies,Binders,Report Cover,78.11,4,0.05,11.18
ORD-2022-003644,2022-01-19,2022-01-20,Second Class,CUST-00483,Fatima Miller,46.0,Male,Corporate,United States,Columbus,Ohio,12574.0,Central,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,85.08,6,0.0,13.46
ORD-2022-003148,2022-01-19,2022-01-23,Second Class,CUST-00034,Susan Kim,59.0,Female,Home Office,United States,Boston,New York,55793.0,East,PRD-5248,Office Supplies,Art,Marker Set,14.3,1,0.2,1.62
ORD-2022-004325,2022-01-20,2022-01-24,Standard Class,CUST-01024,Susan Silva,69.0,Male,Corporate,United States,Detroit,Michigan,26035.0,Central,PRD-7563,Office Supplies,Binders,Clipboard,40.63,2,0.05,8.55
ORD-2022-007898,2022-01-20,2022-01-21,Second Class,CUST-00498,Robert Garcia,67.0,Male,Corporate,United States,Detroit,Texas,33129.0,Central,PRD-4434,Furniture,Tables,Computer Desk,1299.85,6,0.0,202.0
ORD-2022-009391,2022-01-20,2022-01-21,Standard Class,CUST-00897,Ananya Müller,52.0,Female,Corporate,United States,Charlotte,Florida,70668.0,South,PRD-2118,Office Supplies,Art,Color Pencil Box,34.21,4,0.4,-2.7
ORD-2022-006072,2022-01-20,2022-01-26,Same Day,CUST-01118,Nancy Brown,19.0,Male,Corporate,United States,Atlanta,Tennessee,97430.0,South,PRD-2118,Office Supplies,Art,Color Pencil Box,39.03,3,0.3,0.85
ORD-2022-007185,2022-01-20,2022-01-22,Standard Class,CUST-00466,Mary Smith,56.0,Female,Corporate,United States,Atlanta,Georgia,95996.0,South,PRD-8628,Office Supplies,Paper,Notebook Set,56.38,5,0.0,17.31
ORD-2022-000152,2022-01-21,2022-01-22,Second Class,CUST-00279,Susan Müller,37.0,Female,Consumer,United States,New York City,Pennsylvania,48841.0,East,PRD-2795,Technology,Machines,Laser Printer,714.38,2,0.0,150.64
ORD-2022-008872,2022-01-21,2022-01-26,Second Class,CUST-00696,Susan Wilson,36.0,Male,Corporate,United States,Boston,New Jersey,86336.0,East,PRD-4226,Office Supplies,Storage,Storage Box,103.36,2,0.1,16.21
ORD-2022-006996,2022-01-21,2022-01-22,Standard Class,CUST-00181,Patricia Johnson,65.0,Male,Corporate,United States,New York City,Massachusetts,72736.0,East,PRD-3207,Furniture,Furnishings,Desk Lamp,222.47,5,0.0,20.62
ORD-2022-007421,2022-01-21,2022-01-26,Standard Class,CUST-00993,John Garcia,26.0,Female,Consumer,United States,San Francisco,Washington,91370.0,West,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,29.29,3,0.1,4.74
ORD-2022-007596,2022-01-21,2022-01-25,First Class,CUST-00079,Yuki Thomas,68.0,Male,Consumer,United States,Chicago,Michigan,27545.0,Central,PRD-2795,Technology,Machines,Laser Printer,1574.49,5,0.0,195.7
ORD-2022-005512,2022-01-22,2022-01-28,Standard Class,CUST-00314,Charles Thomas,28.0,Female,Consumer,United States,Atlanta,Tennessee,33881.0,South,PRD-6472,Furniture,Chairs,Recliner,369.16,4,0.4,-41.1
ORD-2022-002755,2022-01-22,2022-01-27,First Class,CUST-00243,Yuki Williams,62.0,Male,Corporate,United States,Miami,Tennessee,68609.0,South,PRD-2830,Office Supplies,Storage,File Cabinet,57.65,1,0.0,12.86
ORD-2022-003550,2022-01-22,2022-01-26,Standard Class,CUST-01328,David Davis,27.0,Male,Home Office,United States,Houston,Illinois,61619.0,Central,PRD-1922,Technology,Accessories,Wireless Mouse,151.51,4,0.15,13.95
ORD-2022-005635,2022-01-23,2022-01-27,Standard Class,CUST-00664,Jessica Khan,41.0,Female,Home Office,United States,San Francisco,California,49398.0,West,PRD-2717,Furniture,Tables,Side Table,1629.35,7,0.15,62.26
ORD-2022-005829,2022-01-23,2022-01-25,Standard Class,CUST-01111,Michael Singh,60.0,Male,Home Office,United States,Los Angeles,Oregon,69406.0,West,PRD-2499,Technology,Accessories,USB Hub,307.54,5,0.0,81.03
ORD-2022-006655,2022-01-23,2022-01-24,First Class,CUST-00144,Charles Anderson,22.0,Male,Corporate,United States,Los Angeles,California,64867.0,West,PRD-8658,Furniture,Tables,Round Table,839.91,4,0.0,99.96
ORD-2022-007055,2022-01-23,2022-01-28,First Class,CUST-00446,Arjun Singh,56.0,Female,Consumer,United States,Charlotte,Florida,31278.0,South,PRD-5046,Technology,Phones,Cordless Phone,887.37,3,0.15,88.16
ORD-2022-007704,2022-01-23,2022-01-26,Standard Class,CUST-01372,Elizabeth Kim,46.0,Female,Corporate,United States,Miami,Georgia,75497.0,South,PRD-8218,Technology,Accessories,Mechanical Keyboard,332.22,7,0.15,33.2
ORD-2022-002343,2022-01-23,2022-01-26,Standard Class,CUST-01292,Arjun Brown,47.0,Male,Consumer,United States,Houston,Texas,49866.0,Central,PRD-4700,Office Supplies,Storage,Binder Organizer,120.57,3,0.4,2.34
ORD-2022-006228,2022-01-23,2022-01-26,Second Class,CUST-00495,Mary Silva,43.0,Female,Consumer,United States,New York City,New York,28421.0,East,PRD-5358,Furniture,Bookcases,Metal Bookcase,320.27,2,0.05,12.21
ORD-2022-002905,2022-01-23,2022-01-29,Standard Class,CUST-00492,Joseph Rodriguez,41.0,Male,Consumer,United States,Seattle,Oregon,81032.0,West,PRD-5358,Furniture,Bookcases,Metal Bookcase,1141.13,6,0.0,200.63
ORD-2022-000473,2022-01-24,2022-01-25,Standard Class,CUST-00347,Charles Wilson,65.0,Female,Consumer,United States,Philadelphia,New York,96696.0,East,PRD-5248,Office Supplies,Art,Marker Set,54.22,5,0.1,10.07
ORD-2022-005889,2022-01-24,2022-01-29,Standard Class,CUST-00775,Charles Martinez,55.0,Female,Consumer,United States,Chicago,Ohio,92107.0,Central,PRD-3917,Furniture,Bookcases,Oak Bookcase,309.14,3,0.3,-4.49
ORD-2022-001682,2022-01-24,2022-01-27,Standard Class,CUST-01361,Yuki Müller,49.0,Male,Corporate,United States,Los Angeles,Washington,85261.0,West,PRD-1787,Technology,Copiers,Scanner Pro,495.73,1,0.0,97.85
ORD-2022-005690,2022-01-24,2022-01-28,First Class,CUST-01285,Michael Taylor,24.0,Female,Corporate,United States,New York City,New York,14308.0,East,PRD-9562,Office Supplies,Art,Sketch Pad,15.93,1,0.0,3.54
ORD-2022-009446,2022-01-24,2022-01-30,Same Day,CUST-00218,Michael Anderson,39.0,Female,Corporate,United States,San Francisco,California,69892.0,West,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,19.63,2,0.15,2.98
ORD-2022-002725,2022-01-25,2022-01-30,Second Class,CUST-01004,Linda Müller,62.0,Male,Home Office,United States,Charlotte,Florida,51092.0,South,PRD-1922,Technology,Accessories,Wireless Mouse,177.07,4,0.15,21.65
ORD-2022-003935,2022-01-25,2022-01-29,First Class,CUST-00191,Diego Müller,60.0,Female,Home Office,United States,Detroit,Texas,85798.0,Central,PRD-2118,Office Supplies,Art,Color Pencil Box,29.07,2,0.0,5.78
ORD-2022-003467,2022-01-25,2022-01-30,Standard Class,CUST-00838,Jessica Smith,37.0,Female,Consumer,United States,Portland,Oregon,33008.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,456.67,3,0.0,43.2
ORD-2022-004947,2022-01-25,2022-01-27,Standard Class,CUST-00927,Patricia Costa,70.0,Male,Corporate,United States,Boston,New York,53194.0,East,PRD-7563,Office Supplies,Binders,Clipboard,72.05,5,0.2,5.11
ORD-2022-006391,2022-01-25,2022-01-28,First Class,CUST-00264,Sofia Smith,65.0,Male,Corporate,United States,Philadelphia,Pennsylvania,21947.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,21.74,3,0.3,2.54
ORD-2022-008195,2022-01-25,2022-01-30,Standard Class,CUST-00725,John Silva,64.0,Other,Consumer,United States,Columbus,Michigan,85792.0,Central,PRD-1098,Technology,Phones,Phone Case,2254.57,6,0.0,471.44
ORD-2022-008471,2022-01-25,2022-01-27,Same Day,CUST-01154,Priya Jones,37.0,Female,Home Office,United States,Los Angeles,Washington,10254.0,West,PRD-1922,Technology,Accessories,Wireless Mouse,319.22,5,0.0,73.76
ORD-2022-004160,2022-01-25,2022-01-26,First Class,CUST-00109,Yuki Brown,62.0,Male,Corporate,United States,Los Angeles,Nevada,54417.0,West,PRD-4434,Furniture,Tables,Computer Desk,143.82,1,0.4,-12.55
ORD-2022-006956,2022-01-26,2022-01-29,Standard Class,CUST-00299,Mary Thomas,38.0,Male,Consumer,United States,Atlanta,North Carolina,48749.0,South,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,41.74,3,0.05,10.24
ORD-2022-005942,2022-01-26,2022-01-30,First Class,CUST-00002,Fatima Müller,62.0,Male,Consumer,United States,Detroit,Illinois,66734.0,Central,PRD-4226,Office Supplies,Storage,Storage Box,171.11,3,0.0,31.65
ORD-2022-007085,2022-01-26,2022-01-28,Standard Class,CUST-00445,Fatima Williams,69.0,Male,Home Office,United States,Houston,Texas,20057.0,Central,PRD-8218,Technology,Accessories,Mechanical Keyboard,355.36,6,0.1,35.47
ORD-2022-005290,2022-01-26,2022-01-27,Standard Class,CUST-00319,Chen Singh,58.0,Male,Corporate,United States,Columbus,Michigan,26774.0,Central,PRD-2830,Office Supplies,Storage,File Cabinet,161.31,3,0.0,47.04
ORD-2022-006109,2022-01-26,2022-01-29,Standard Class,CUST-00038,Richard Silva,63.0,Female,Home Office,United States,San Francisco,Oregon,68792.0,West,PRD-6803,Furniture,Chairs,Folding Chair,331.3,2,0.05,41.42
ORD-2022-002988,2022-01-26,2022-01-31,Standard Class,CUST-01266,Yuki Anderson,36.0,Female,Corporate,United States,Houston,Texas,72168.0,Central,PRD-5556,Technology,Machines,Inkjet Printer,1759.71,6,0.0,245.58
ORD-2022-002762,2022-01-26,2022-01-28,First Class,CUST-00719,Charles Miller,25.0,Male,Consumer,United States,Seattle,Washington,44128.0,West,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,74.96,7,0.0,15.41
ORD-2022-009204,2022-01-26,2022-02-01,First Class,CUST-00339,Richard Costa,70.0,Male,Corporate,United States,Los Angeles,Oregon,47429.0,West,PRD-2717,Furniture,Tables,Side Table,1044.61,4,0.15,86.21
ORD-2022-006943,2022-01-26,2022-01-29,Standard Class,CUST-00830,Jessica Müller,70.0,Female,Corporate,United States,New York City,Pennsylvania,48275.0,East,PRD-4700,Office Supplies,Storage,Binder Organizer,497.38,7,0.0,102.87
ORD-2022-003103,2022-01-27,2022-02-01,Standard Class,CUST-01361,Yuki Müller,49.0,Male,Home Office,United States,Charlotte,Georgia,19272.0,South,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,10.92,1,0.05,2.38
ORD-2022-001249,2022-01-27,2022-02-02,Standard Class,CUST-01133,Jennifer Nair,47.0,Other,Corporate,United States,Boston,Pennsylvania,72154.0,East,PRD-7563,Office Supplies,Binders,Clipboard,71.92,7,0.4,-2.35
ORD-2022-000325,2022-01-27,2022-01-29,Standard Class,CUST-01140,Fatima Davis,65.0,Female,Consumer,United States,Houston,Michigan,45104.0,Central,PRD-8154,Furniture,Tables,Conference Table,880.16,4,0.05,87.57
ORD-2022-006902,2022-01-28,2022-02-02,Second Class,CUST-01228,David Jones,63.0,Male,Corporate,United States,Nashville,North Carolina,91059.0,South,PRD-3917,Furniture,Bookcases,Oak Bookcase,321.44,2,0.0,37.27
ORD-2022-005113,2022-01-28,2022-01-29,Standard Class,CUST-00886,Charles Martinez,57.0,Male,Consumer,United States,Portland,Nevada,15078.0,West,PRD-3299,Furniture,Furnishings,Wall Clock,117.6,3,0.2,1.53
ORD-2022-007656,2022-01-28,2022-01-30,Second Class,CUST-00763,William Nair,61.0,Female,Consumer,United States,Boston,Massachusetts,70731.0,East,PRD-3705,Office Supplies,Paper,Sticky Notes Pack,73.97,5,0.0,16.57
ORD-2022-001608,2022-01-28,2022-02-03,Second Class,CUST-01320,David Johnson,25.0,Male,Corporate,United States,Seattle,California,77173.0,West,PRD-5046,Technology,Phones,Cordless Phone,770.1,2,0.05,121.31
ORD-2022-009722,2022-01-28,2022-01-29,Same Day,CUST-00744,Patricia Williams,58.0,Female,Home Office,United States,Portland,Washington,35537.0,West,PRD-4434,Furniture,Tables,Computer Desk,448.4,2,0.1,38.5
ORD-2022-008589,2022-01-28,2022-02-03,First Class,CUST-00836,Chen Costa,18.0,Female,Corporate,United States,New York City,New Jersey,55504.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,23.75,2,0.15,3.35
ORD-2022-003875,2022-01-28,2022-02-01,Standard Class,CUST-00144,Charles Anderson,22.0,Male,Corporate,United States,Boston,New York,69034.0,East,PRD-5358,Furniture,Bookcases,Metal Bookcase,804.11,7,0.2,27.06
ORD-2022-006905,2022-01-29,2022-02-02,Second Class,CUST-00179,John Miller,51.0,Male,Consumer,United States,Columbus,Illinois,61239.0,Central,PRD-1922,Technology,Accessories,Wireless Mouse,115.59,3,0.2,4.6
ORD-2022-003002,2022-01-29,2022-01-31,Second Class,CUST-00953,Rahul Khan,36.0,Male,Corporate,United States,Portland,California,21015.0,West,PRD-5046,Technology,Phones,Cordless Phone,1135.1,5,0.2,127.14
ORD-2022-007285,2022-01-29,2022-02-04,Standard Class,CUST-00453,Michael Taylor,55.0,Female,Home Office,United States,Newark,New Jersey,33161.0,East,PRD-4700,Office Supplies,Storage,Binder Organizer,207.96,3,0.1,40.29
ORD-2022-002541,2022-01-29,2022-02-02,Standard Class,CUST-01256,William Williams,41.0,Male,Consumer,United States,Portland,Oregon,59057.0,West,PRD-2795,Technology,Machines,Laser Printer,1030.12,3,0.0,143.17
ORD-2022-009644,2022-01-29,2022-02-04,Standard Class,CUST-00418,Chen Wilson,49.0,Female,Consumer,United States,Columbus,Illinois,42475.0,Central,PRD-3299,Furniture,Furnishings,Wall Clock,181.41,5,0.15,12.16
ORD-2022-000833,2022-01-29,2022-01-30,Second Class,CUST-00094,Charles Williams,26.0,Male,Consumer,United States,Columbus,Illinois,82517.0,Central,PRD-6472,Furniture,Chairs,Recliner,586.36,4,0.0,58.56
ORD-2022-006720,2022-01-29,2022-02-03,Standard Class,CUST-00679,Charles Miller,61.0,Female,Home Office,United States,Houston,Illinois,31658.0,Central,PRD-8628,Office Supplies,Paper,Notebook Set,14.2,1,0.0,3.72
ORD-2022-007444,2022-01-29,2022-01-30,Standard Class,CUST-00922,Rahul Iyer,51.0,Female,Corporate,United States,San Francisco,California,75698.0,West,PRD-5623,Office Supplies,Labels,Label Maker Tape,51.25,6,0.0,12.52
ORD-2022-008549,2022-01-30,2022-02-01,Standard Class,CUST-00031,Michael Anderson,56.0,Female,Consumer,United States,New York City,New Jersey,66431.0,East,PRD-5556,Technology,Machines,Inkjet Printer,227.5,1,0.1,11.36
ORD-2022-007396,2022-01-30,2022-02-02,First Class,CUST-00277,Wei Park,57.0,Male,Home Office,United States,Philadelphia,New York,47574.0,East,PRD-9562,Office Supplies,Art,Sketch Pad,97.97,7,0.05,19.98
ORD-2022-002220,2022-01-30,2022-02-01,Same Day,CUST-00154,Linda Kim,27.0,Male,Corporate,United States,New York City,Massachusetts,97663.0,East,PRD-8154,Furniture,Tables,Conference Table,1155.94,5,0.05,193.31
ORD-2022-003017,2022-01-30,2022-02-04,Standard Class,CUST-00808,Diego Khan,21.0,Female,Consumer,United States,Newark,New York,14536.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,58.16,6,0.05,10.11
ORD-2022-005017,2022-01-30,2022-02-01,Second Class,CUST-00670,Susan Garcia,38.0,Male,Consumer,United States,Philadelphia,Massachusetts,83671.0,East,PRD-8628,Office Supplies,Paper,Notebook Set,37.59,3,0.1,4.49
ORD-2022-005776,2022-01-31,2022-02-01,Standard Class,CUST-00531,William Smith,49.0,Female,Corporate,United States,Detroit,Illinois,35333.0,Central,PRD-8154,Furniture,Tables,Conference Table,311.36,1,0.0,29.95
ORD-2022-007853,2022-01-31,2022-02-03,Standard Class,CUST-00466,Mary Smith,56.0,Female,Consumer,United States,Seattle,Nevada,24020.0,West,PRD-3082,Furniture,Chairs,Executive Leather Chair,1585.17,7,0.0,172.44
ORD-2022-002389,2022-01-31,2022-02-01,Standard Class,CUST-00889,Priya Davis,67.0,Male,Corporate,United States,Chicago,Michigan,42783.0,Central,PRD-8628,Office Supplies,Paper,Notebook Set,12.14,1,0.0,2.2
ORD-2022-000770,2022-02-01,2022-02-03,Standard Class,CUST-00775,Charles Martinez,55.0,Female,Corporate,United States,Los Angeles,Oregon,81596.0,West,PRD-3207,Furniture,Furnishings,Desk Lamp,259.96,6,0.1,8.69
ORD-2022-001407,2022-02-01,2022-02-05,Standard Class,CUST-00908,Linda Wilson,41.0,Female,Corporate,United States,Chicago,Texas,78222.0,Central,PRD-8218,Technology,Accessories,Mechanical Keyboard,250.76,4,0.05,39.6
ORD-2022-007351,2022-02-01,2022-02-04,Same Day,CUST-01141,David Costa,34.0,Female,Consumer,United States,Chicago,Texas,35407.0,Central,PRD-4786,Furniture,Bookcases,Corner Bookshelf,432.36,3,0.1,44.19
ORD-2022-002887,2022-02-01,2022-02-06,Standard Class,CUST-00432,Richard Johnson,30.0,Male,Consumer,United States,Detroit,Texas,13847.0,Central,PRD-8218,Technology,Accessories,Mechanical Keyboard,331.24,6,0.0,50.31
ORD-2022-003538,2022-02-02,2022-02-05,Standard Class,CUST-00529,Robert Silva,41.0,Female,Consumer,United States,Los Angeles,Washington,94776.0,West,PRD-5081,Office Supplies,Binders,Report Cover,30.04,2,0.15,5.84
ORD-2022-001842,2022-02-02,2022-02-08,Second Class,CUST-00418,Chen Wilson,49.0,Female,Consumer,United States,Seattle,Washington,74275.0,West,PRD-1098,Technology,Phones,Phone Case,921.53,5,0.4,-18.48
ORD-2022-008272,2022-02-02,2022-02-07,Second Class,CUST-00151,Thomas Johnson,61.0,Female,Corporate,United States,Seattle,Nevada,29624.0,West,PRD-1787,Technology,Copiers,Scanner Pro,3195.39,7,0.1,255.35
ORD-2022-004353,2022-02-02,2022-02-08,Standard Class,CUST-00681,Thomas Moore,39.0,Male,Corporate,United States,Houston,Texas,72173.0,Central,PRD-4226,Office Supplies,Storage,Storage Box,245.12,4,0.2,31.25
ORD-2022-007134,2022-02-02,2022-02-05,Second Class,CUST-00660,Karen Patel,25.0,Female,Consumer,United States,Seattle,Nevada,41508.0,West,PRD-5046,Technology,Phones,Cordless Phone,275.1,1,0.15,20.73
ORD-2022-007786,2022-02-03,2022-02-06,Standard Class,CUST-00296,Thomas Williams,58.0,Male,Corporate,United States,Seattle,Washington,79092.0,West,PRD-2499,Technology,Accessories,USB Hub,284.35,6,0.2,24.95
ORD-2022-009320,2022-02-03,2022-02-07,Second Class,CUST-00441,Elizabeth Martinez,21.0,Female,Home Office,United States,Nashville,North Carolina,21809.0,South,PRD-5081,Office Supplies,Binders,Report Cover,85.56,6,0.1,16.19
ORD-2022-008022,2022-02-03,2022-02-06,Standard Class,CUST-00723,Patricia Müller,33.0,Male,Home Office,United States,Charlotte,Tennessee,92275.0,South,PRD-3712,Technology,Accessories,Webcam,426.45,7,0.1,44.62
ORD-2022-004808,2022-02-03,2022-02-09,Standard Class,CUST-00192,Joseph Moore,20.0,Male,Consumer,United States,Los Angeles,Oregon,14903.0,West,PRD-5046,Technology,Phones,Cordless Phone,363.48,1,0.0,66.12
ORD-2022-006227,2022-02-03,2022-02-07,Standard Class,CUST-00858,Jessica Smith,62.0,Male,Corporate,United States,New York City,Pennsylvania,30145.0,East,PRD-2717,Furniture,Tables,Side Table,1283.16,5,0.0,201.41
ORD-2022-005977,2022-02-04,2022-02-07,First Class,CUST-00072,James Miller,50.0,Male,Home Office,United States,Nashville,Florida,94754.0,South,PRD-4786,Furniture,Bookcases,Corner Bookshelf,433.27,3,0.0,51.32
ORD-2022-007172,2022-02-04,2022-02-07,Standard Class,CUST-00698,Elizabeth Jones,63.0,Female,Consumer,United States,Miami,North Carolina,72368.0,South,PRD-1098,Technology,Phones,Phone Case,1561.33,4,0.0,349.29
ORD-2022-006960,2022-02-04,2022-02-10,Second Class,CUST-00530,Jennifer Jones,27.0,Female,Consumer,United States,Nashville,Georgia,74712.0,South,PRD-5039,Office Supplies,Labels,Address Labels,59.16,7,0.0,18.24
ORD-2022-001288,2022-02-04,2022-02-05,Standard Class,CUST-00531,William Smith,49.0,Female,Corporate,United States,Columbus,Ohio,64198.0,Central,PRD-2795,Technology,Machines,Laser Printer,336.11,1,0.1,53.14
ORD-2022-008919,2022-02-04,2022-02-05,Same Day,CUST-00072,James Miller,50.0,Male,Consumer,United States,San Francisco,Oregon,36975.0,West,PRD-3082,Furniture,Chairs,Executive Leather Chair,329.61,2,0.0,21.31
ORD-2022-006644,2022-02-04,2022-02-09,Second Class,CUST-01273,Sofia Davis,52.0,Male,Consumer,United States,Columbus,Michigan,13214.0,Central,PRD-1787,Technology,Copiers,Scanner Pro,429.56,1,0.05,82.76
ORD-2022-002682,2022-02-04,2022-02-10,First Class,CUST-01307,Sarah Moore,32.0,Male,Home Office,United States,Houston,Michigan,10177.0,Central,PRD-3299,Furniture,Furnishings,Wall Clock,247.03,7,0.05,34.03
ORD-2022-008877,2022-02-05,2022-02-09,Same Day,CUST-00394,Thomas Silva,57.0,Male,Consumer,United States,San Francisco,Washington,72434.0,West,PRD-2118,Office Supplies,Art,Color Pencil Box,95.72,6,0.0,20.17
ORD-2022-002784,2022-02-05,2022-02-11,Second Class,CUST-00694,Linda Garcia,66.0,Female,Consumer,United States,Seattle,Oregon,25572.0,West,PRD-3917,Furniture,Bookcases,Oak Bookcase,499.89,4,0.0,80.97
ORD-2022-000679,2022-02-05,2022-02-11,Standard Class,CUST-00483,Fatima Miller,46.0,Male,Corporate,United States,Miami,Georgia,48684.0,South,PRD-4786,Furniture,Bookcases,Corner Bookshelf,135.92,1,0.0,23.03
